2.496159973144531250e+02
2.501759948730468750e+02
2.507359924316406250e+02
2.512969970703125000e+02
2.518569946289062500e+02
2.524170074462890625e+02
2.529770050048828125e+02
2.535379943847656250e+02
2.540980072021484375e+02
2.546580047607421875e+02
2.552189941406250000e+02
2.557790069580078125e+02
2.563399963378906250e+02
2.569010009765625000e+02
2.574620056152343750e+02
2.580220031738281250e+02
2.585830078125000000e+02
2.591440124511718750e+02
2.597049865722656250e+02
2.602659912109375000e+02
2.608269958496093750e+02
2.613880004882812500e+02
2.619500122070312500e+02
2.625109863281250000e+02
2.630719909667968750e+02
2.636340026855468750e+02
2.641950073242187500e+02
2.647569885253906250e+02
2.653179931640625000e+02
2.658800048828125000e+02
2.664410095214843750e+02
2.670029907226562500e+02
2.675650024414062500e+02
2.681270141601562500e+02
2.686889953613281250e+02
2.692510070800781250e+02
2.698129882812500000e+02
2.703750000000000000e+02
2.709370117187500000e+02
2.714989929199218750e+02
2.720610046386718750e+02
2.726239929199218750e+02
2.731860046386718750e+02
2.737479858398437500e+02
2.743110046386718750e+02
2.748729858398437500e+02
2.754360046386718750e+02
2.759989929199218750e+02
2.765610046386718750e+02
2.771239929199218750e+02
2.776870117187500000e+02
2.782500000000000000e+02
2.788129882812500000e+02
2.793760070800781250e+02
2.799389953613281250e+02
2.805020141601562500e+02
2.810650024414062500e+02
2.816279907226562500e+02
2.821910095214843750e+02
2.827550048828125000e+02
2.833179931640625000e+02
2.838819885253906250e+02
2.844450073242187500e+02
2.850090026855468750e+02
2.855719909667968750e+02
2.861359863281250000e+02
2.867000122070312500e+02
2.872630004882812500e+02
2.878269958496093750e+02
2.883909912109375000e+02
2.889549865722656250e+02
2.895190124511718750e+02
2.900830078125000000e+02
2.906470031738281250e+02
2.912109985351562500e+02
2.917749938964843750e+02
2.923399963378906250e+02
2.929039916992187500e+02
2.934679870605468750e+02
2.940329895019531250e+02
2.945969848632812500e+02
2.951619873046875000e+02
2.957269897460937500e+02
2.962909851074218750e+02
2.968559875488281250e+02
2.974209899902343750e+02
2.979859924316406250e+02
2.985499877929687500e+02
2.991149902343750000e+02
2.996799926757812500e+02
3.002449951171875000e+02
3.008110046386718750e+02
3.013760070800781250e+02
3.019410095214843750e+02
3.025060119628906250e+02
3.030719909667968750e+02
3.036369934082031250e+02
3.042019958496093750e+02
3.047680053710937500e+02
3.053330078125000000e+02
3.058989868164062500e+02
